22 211 cyclic_25 indexscan off 16 1 sync -1 32GB 16960 17171 no 10000008 15800 555556 15434 1832.235 9.610
23 3 cyclic bitmapscan off 128 1 sync -1 4GB 28879 28882 yes 10000008 300 555556 111 2.568 0.404
24 2398 linear seqscan off 16 1 sync -1 4GB 22930 25328 no 10000008 239801 555556 13324 2590.276 435.496
25 19 linear_10 bitmapscan off 0 1 sync -1 32GB 28841 28860 no 10000008 1834 555556 1827 225.499 1.756
26 1066 linear_10 seqscan off 0 1 sync -1 4GB 30430 31496 no 10000008 105958 555556 83442 2645.191 466.968
27 8092 uniform bitmapscan off 0 1 sync -1 4GB 21563 29655 yes 10000008 809840 555556 434380 3379.914 561.826
28 94 cyclic_1 bitmapscan off 16 1 sync -1 32GB 22937 23031 yes 10000008 9455 555556 7664 139.161 6.440
29 474 cyclic_10 indexscan off 16 1 sync -1 32GB 9564 10038 no 10000008 39712 555556 35106 4289.407 24.456
30 5395 uniform indexscan off 128 1 sync -1 4GB 19579 24974 no 10000008 540035 555556 351048 37348.810 284.252
31 711 uniform indexscan off 0 1 sync -1 32GB 15833 16544 yes 10000008 70862 555556 66708 8301.286 49.394
32 47310 linear_1 seqscan off 128 1 sync -1 4GB 10547 57857 no 10000008 4731608 555556 283053 2740.884 510.103
33 6 cyclic_10 seqscan off 128 1 sync -1 4GB 9338 9344 no 10000008 477 555556 476 2627.654 447.514
34 474 linear_25 indexscan off 0 1 sync -1 32GB 23463 23937 yes 10000008 39187 555556 37277 4540.125 23.707
35 87310 linear indexscan off 128 1 sync -1 32GB 2279 89589 no 10000008 8731001 555556 485056 2374.281 617.268
36 37310 uniform seqscan off 128 1 sync -1 32GB 5411 42721 yes 10000008 3734010 555556 555437 2635.569 574.505
37 28 cyclic seqscan off 128 1 sync -1 32GB 6902 6930 no 10000008 2900 555556 255 2640.265 512.372
38 211 cyclic bitmapscan off 16 1 sync -1 32GB 13689 13900 yes 10000008 21100 555556 1267 21.348 2.282
39 77310 linear_1 indexscan off 128 1 sync -1 32GB 9101 86411 yes 10000008 7730811 555556 449636 27965.598 1914.420
40 316 linear_1 seqscan off 128 1 sync -1 4GB 31266 31582 no 10000008 31550 555556 16796 2640.985 472.778
41 12138 cyclic_1 bitmapscan off 0 1 sync -1 4GB 22782 34920 no 10000008 1213525 555556 87709 1068.986 130.380
42 63 cyclic bitmapscan off 0 1 sync -1 4GB 13136 13199 yes 10000008 6400 555556 456 38.333 0.794
43 94 cyclic_25 seqscan off 0 1 sync -1 4GB 3011 3105 no 10000008 5145 555556 5100 2554.873 461.294
44 1599 linear_10 seqscan off 128 1 sync -1 4GB 3228 4827 no 10000008 105232 555556 71700 2590.512 479.440
45 47310 linear indexscan off 0 1 sync -1 4GB 6931 54241 yes 10000008 4731001 555556 262834 1292.912 349.663
46 1066 linear_1 indexscan off 16 1 sync -1 32GB 9883 10949 yes 10000008 106192 555556 25697 2013.899 32.418
47 5395 linear_10 indexscan off 128 1 sync -1 32GB 17500 22895 yes 10000008 526082 555556 198238 16811.233 253.060
48 77310 cyclic_25 bitmapscan off 0 1 sync -1 32GB 8592 85902 no 10000008 6660840 555556 555524 2854.838 912.383
49 2 linear bitmapscan off 16 1 sync -1 4GB 24347 24349 no 10000008 201 555556 12 1.285 0.338
50 1599 cyclic_1 seqscan off 16 1 sync -1 32GB 27969 29568 no 10000008 160035 555556 29084 2635.203 517.478
51 67310 cyclic_1 seqscan off 128 1 sync -1 32GB 9983 77293 yes 10000008 6730828 555556 394063 2631.210 565.192
52 87310 cyclic_10 bitmapscan off 0 1 sync -1 32GB 69 87379 no 10000008 8286133 555556 553946 2832.298 852.416
53 6 linear_1 bitmapscan off 0 1 sync -1 32GB 27865 27871 no 10000008 650 555556 645 79.573 0.947
54 63 linear bitmapscan off 0 1 sync -1 4GB 11340 11403 no 10000008 6301 555556 351 5.221 1.068
55 1066 linear_1 bitmapscan off 16 1 sync -1 32GB 9859 10925 no 10000008 106134 555556 25670 495.100 27.021
56 13 cyclic bitmapscan off 0 1 sync -1 32GB 5712 5725 yes 10000008 1400 555556 178 31.446 0.584
57 87310 linear_1 bitmapscan off 16 1 sync -1 4GB 5984 93294 no 10000008 8731062 555556 505256 9955.835 1488.854
58 141 uniform indexscan off 16 1 sync -1 4GB 22419 22560 no 10000008 14015 555556 13862 1646.318 7.221
59 211 linear indexscan off 128 1 sync -1 4GB 30939 31150 yes 10000008 21101 555556 1173 10.076 1.407
60 2398 cyclic_1 indexscan off 16 1 sync -1 4GB 11446 13844 yes 10000008 239901 555556 33511 2334.112 62.169
61 6 uniform seqscan off 0 1 sync -1 32GB 4393 4399 no 10000008 613 555556 613 2592.555 510.311
62 94 cyclic bitmapscan off 0 1 sync -1 4GB 1177 1271 yes 10000008 9500 555556 622 85.723 1.429
63 2 linear seqscan off 16 1 sync -1 32GB 19339 19341 no 10000008 201 555556 12 2607.335 518.088
64 18207 linear_25 seqscan off 128 1 sync -1 4GB 5453 23660 no 10000008 1300116 555556 368446 2554.933 486.543
65 5395 cyclic_25 indexscan off 128 1 sync -1 32GB 28795 34190 no 10000008 481524 555556 292624 29786.663 258.095
66 1 cyclic_25 indexscan off 0 1 sync -1 4GB 1627 1628 yes 10000008 62 555556 62 8.928 0.379
67 1 cyclic_25 indexscan off 16 1 sync -1 32GB 26976 26977 yes 10000008 102 555556 102 13.297 0.458
68 1599 cyclic_10 indexscan off 16 1 sync -1 32GB 12764 14363 yes 10000008 145796 555556 100197 11261.312 76.661
69 18207 cyclic_25 indexscan off 0 1 sync -1 4GB 24329 42536 no 10000008 1639290 555556 462249 31229.104 834.824
70 3 linear bitmapscan off 128 1 sync -1 32GB 13424 13427 no 10000008 301 555556 18 1.720 0.399
71 67310 linear_25 bitmapscan off 16 1 sync -1 32GB 32403 99713 no 10000008 5634287 555556 550656 10735.807 822.953
72 3 linear_25 indexscan off 128 1 sync -1 32GB 25607 25610 yes 10000008 255 555556 255 32.132 0.591
73 6 uniform seqscan off 16 1 sync -1 4GB 10284 10290 no 10000008 635 555556 635 2597.696 459.897
74 9 cyclic_10 indexscan off 0 1 sync -1 32GB 26958 26967 no 10000008 928 555556 928 114.962 1.099
75 12138 uniform seqscan off 0 1 sync -1 32GB 12948 25086 yes 10000008 1214857 555556 501657 2644.765 558.487
76 18207 cyclic_1 bitmapscan off 0 1 sync -1 32GB 221 18428 no 10000008 1791042 555556 112590 1117.010 184.275
77 37310 cyclic_25 seqscan off 16 1 sync -1 4GB 3008 40318 yes 10000008 2926631 555556 468719 2603.882 499.729
78 63 linear_25 indexscan off 128 1 sync -1 32GB 31558 31621 yes 10000008 5685 555556 5652 690.714 3.729
79 711 cyclic indexscan off 128 1 sync -1 32GB 27968 28679 yes 10000008 71200 555556 4056 120.351 12.280
80 13 cyclic_25 bitmapscan off 0 1 sync -1 32GB 11652 11665 yes 10000008 854 555556 854 105.500 1.157
81 47310 cyclic_1 bitmapscan off 0 1 sync -1 32GB 2939 50249 no 10000008 4730556 555556 282942 2148.520 507.931
82 6 cyclic_10 indexscan off 16 1 sync -1 4GB 22747 22753 no 10000008 553 555556 553 66.992 0.530
83 6 linear_10 seqscan off 0 1 sync -1 32GB 4493 4499 no 10000008 404 555556 404 2711.862 521.061
84 28 cyclic_10 indexscan off 0 1 sync -1 4GB 31683 31711 no 10000008 2854 555556 2843 367.098 2.024
85 1599 cyclic indexscan off 16 1 sync -1 32GB 31484 33083 yes 10000008 160000 555556 8988 158.947 26.758
86 97310 cyclic_10 indexscan off 16 1 sync -1 4GB 692 98002 no 10000008 9058338 555556 555555 18880.225 5101.760
87 13 cyclic seqscan off 128 1 sync -1 4GB 19582 19595 no 10000008 1400 555556 178 2617.562 442.011
88 6 uniform indexscan off 128 1 sync -1 4GB 10220 10226 no 10000008 631 555556 631 77.026 0.596
89 1599 uniform seqscan off 128 1 sync -1 4GB 5476 7075 no 10000008 160212 555556 140158 2623.974 440.404
90 211 linear indexscan off 0 1 sync -1 32GB 23163 23374 yes 10000008 21101 555556 1173 11.166 1.905
91 12138 cyclic_10 bitmapscan off 0 1 sync -1 32GB 9714 21852 no 10000008 1130530 555556 220686 1726.548 291.056
92 47310 linear_1 indexscan off 0 1 sync -1 32GB 5341 52651 yes 10000008 4730541 555556 283061 17474.164 1227.099
93 4 cyclic_25 bitmapscan off 16 1 sync -1 32GB 11242 11246 no 10000008 264 555556 264 4.988 0.679
94 9 cyclic_1 seqscan off 16 1 sync -1 32GB 3823 3832 no 10000008 989 555556 969 2615.194 523.481
95 37310 cyclic_25 bitmapscan off 16 1 sync -1 32GB 23956 61266 no 10000008 3447359 555556 540537 10531.807 768.892
96 67310 cyclic_25 indexscan off 128 1 sync -1 4GB 17676 84986 no 10000008 5959223 555556 555397 33961.395 3546.199
97 316 linear_1 bitmapscan off 16 1 sync -1 32GB 750 1066 no 10000008 25791 555556 12824 250.449 11.941
98 141 linear_25 bitmapscan off 128 1 sync -1 4GB 30282 30423 no 10000008 12444 555556 12245 86.258 8.801
99 13 cyclic_1 indexscan off 128 1 sync -1 32GB 10585 10598 no 10000008 1238 555556 1201 147.978 1.175
100 47310 linear seqscan off 0 1 sync -1 4GB 14469 61779 no 10000008 4731001 555556 262834 2624.569 457.130
101 2 cyclic_1 seqscan off 0 1 sync -1 32GB 13887 13889 no 10000008 181 555556 181 2624.392 511.454
102 1066 uniform indexscan off 0 1 sync -1 32GB 31278 32344 yes 10000008 106846 555556 97706 11891.528 63.894
103 316 linear_1 indexscan off 0 1 sync -1 4GB 29454 29770 yes 10000008 31264 555556 16748 1562.565 11.083
104 1 linear_25 indexscan off 128 1 sync -1 4GB 28654 28655 yes 10000008 75 555556 75 10.327 0.390
105 63 cyclic seqscan off 128 1 sync -1 32GB 16130 16193 no 10000008 6400 555556 455 2621.416 526.405
106 6 cyclic_10 seqscan off 16 1 sync -1 4GB 28189 28195 no 10000008 619 555556 618 2595.332 429.358
107 1599 cyclic_10 bitmapscan off 0 1 sync -1 4GB 27453 29052 no 10000008 159378 555556 112193 3403.665 121.727
108 94 linear_25 seqscan off 128 1 sync -1 4GB 21163 21257 no 10000008 7317 555556 7259 2635.490 485.631
109 316 linear_25 bitmapscan off 0 1 sync -1 4GB 17852 18168 no 10000008 23882 555556 23134 2839.322 18.936
110 2398 cyclic bitmapscan off 0 1 sync -1 4GB 32668 35066 no 10000008 239900 555556 13423 351.180 20.819
111 57310 cyclic_10 indexscan off 128 1 sync -1 4GB 107 57417 no 10000008 5336540 555556 420124 14871.238 2182.339
112 3597 linear_10 indexscan off 16 1 sync -1 32GB 31500 35097 yes 10000008 359404 555556 178758 16055.446 194.702
113 8092 uniform seqscan off 0 1 sync -1 4GB 21630 29722 no 10000008 809837 555556 434285 2631.864 526.568
114 141 cyclic indexscan off 16 1 sync -1 4GB 29184 29325 no 10000008 14200 555556 889 51.257 1.958
115 1066 cyclic_10 seqscan off 0 1 sync -1 4GB 4713 5779 no 10000008 74508 555556 57248 2563.960 438.878
116 18207 cyclic_10 bitmapscan off 16 1 sync -1 4GB 10202 28409 no 10000008 1740699 555556 258392 4995.645 372.179
117 3597 linear_25 bitmapscan off 16 1 sync -1 32GB 6097 9694 no 10000008 224535 555556 159424 2905.333 191.984
118 8092 linear_1 indexscan off 0 1 sync -1 32GB 28328 36420 yes 10000008 808549 555556 65139 4402.579 220.609
119 97310 linear seqscan off 128 1 sync -1 32GB 1858 99168 yes 10000008 9731001 555556 540612 2583.593 578.561
120 13 cyclic bitmapscan off 0 1 sync -1 4GB 1461 1474 yes 10000008 1400 555556 166 30.124 0.527
121 57310 cyclic_25 seqscan off 128 1 sync -1 32GB 24032 81342 yes 10000008 5179996 555556 554610 2650.190 578.382
122 3 cyclic_1 bitmapscan off 0 1 sync -1 32GB 14020 14023 no 10000008 320 555556 317 39.422 0.679
123 4 cyclic_1 indexscan off 16 1 sync -1 4GB 30564 30568 no 10000008 384 555556 380 47.445 0.504
124 1066 cyclic_10 indexscan off 128 1 sync -1 4GB 13679 14745 yes 10000008 98227 555556 76128 8975.458 52.561
125 42 cyclic_25 seqscan off 16 1 sync -1 4GB 13275 13317 no 10000008 3018 555556 2997 2646.379 482.086
126 42 cyclic_10 indexscan off 16 1 sync -1 4GB 29798 29840 no 10000008 4218 555556 4175 514.970 2.267
127 37310 uniform bitmapscan off 128 1 sync -1 32GB 22163 59473 no 10000008 3732807 555556 555434 4351.609 832.076
128 28 linear_1 bitmapscan off 128 1 sync -1 4GB 14179 14207 no 10000008 2789 555556 2615 25.760 1.686
129 9 linear_10 bitmapscan off 0 1 sync -1 4GB 13119 13128 no 10000008 783 555556 781 95.825 0.687
130 1066 linear seqscan off 16 1 sync -1 32GB 9997 11063 no 10000008 106601 555556 5924 2623.164 527.342
131 27310 linear_1 bitmapscan off 16 1 sync -1 4GB 19012 46322 no 10000008 2731285 555556 171995 3352.328 301.137
132 711 linear_10 bitmapscan off 0 1 sync -1 32GB 20477 21188 no 10000008 69865 555556 59149 3476.069 49.281
133 67310 linear bitmapscan off 16 1 sync -1 4GB 24679 91989 no 10000008 6731001 555556 373945 7378.051 589.036
134 19 uniform seqscan off 0 1 sync -1 32GB 16134 16153 no 10000008 1899 555556 1897 2612.701 552.221
135 3597 linear seqscan off 0 1 sync -1 4GB 8123 11720 no 10000008 359701 555556 19985 2617.329 478.353
136 94 linear_10 seqscan off 0 1 sync -1 32GB 17196 17290 no 10000008 9000 555556 8796 2615.169 541.018
137 9 linear seqscan off 128 1 sync -1 4GB 30978 30987 no 10000008 901 555556 51 2617.061 444.018
138 67310 cyclic_25 bitmapscan off 16 1 sync -1 32GB 28626 95936 no 10000008 5770003 555556 553311 10781.648 818.606
139 1599 cyclic_25 seqscan off 16 1 sync -1 4GB 18855 20454 no 10000008 125344 555556 106510 2635.807 489.666
140 94 uniform bitmapscan off 128 1 sync -1 4GB 7339 7433 yes 10000008 9411 555556 9328 54.901 6.078
141 97310 linear_25 bitmapscan off 128 1 sync -1 32GB 54 97364 no 10000008 7863184 555556 555556 4443.608 885.485
142 474 linear seqscan off 0 1 sync -1 32GB 1138 1612 no 10000008 47401 555556 2634 2621.777 528.907
143 19 linear_10 indexscan off 128 1 sync -1 32GB 31998 32017 yes 10000008 1919 555556 1910 230.533 2.650
144 3 linear_1 bitmapscan off 16 1 sync -1 32GB 11767 11770 no 10000008 313 555556 311 5.141 0.679
145 2 linear_1 seqscan off 0 1 sync -1 32GB 15620 15622 no 10000008 206 555556 202 2616.156 528.355
146 42 cyclic bitmapscan off 0 1 sync -1 4GB 32428 32470 yes 10000008 4300 555556 333 38.061 0.644
147 316 cyclic_1 bitmapscan off 128 1 sync -1 4GB 31880 32196 yes 10000008 31815 555556 16864 129.227 12.823
148 141 linear bitmapscan off 0 1 sync -1 32GB 2367 2508 no 10000008 14101 555556 785 10.273 1.520
149 27310 uniform indexscan off 0 1 sync -1 32GB 3435 30745 no 10000008 2732877 555556 553810 39510.823 1586.115
150 42 cyclic indexscan off 0 1 sync -1 4GB 10379 10421 no 10000008 4300 555556 333 46.115 1.351
151 316 linear_25 indexscan off 0 1 sync -1 4GB 4990 5306 yes 10000008 18476 555556 17900 2130.407 9.584
152 63 linear bitmapscan off 16 1 sync -1 32GB 7986 8049 no 10000008 6300 555556 351 10.970 0.867
153 9 uniform bitmapscan off 16 1 sync -1 4GB 3201 3210 yes 10000008 907 555556 907 13.242 0.768
154 2398 cyclic_10 seqscan off 16 1 sync -1 4GB 17890 20288 no 10000008 233477 555556 138984 2604.375 432.887
155 8092 cyclic seqscan off 16 1 sync -1 32GB 7300 15392 no 10000008 809200 555556 45045 2622.298 515.458
156 77310 uniform seqscan off 0 1 sync -1 4GB 1027 78337 yes 10000008 7731812 555556 555556 2632.212 534.321
157 12138 cyclic bitmapscan off 128 1 sync -1 4GB 25741 37879 no 10000008 1213900 555556 67533 557.391 111.629
158 19 cyclic indexscan off 0 1 sync -1 32GB 32379 32398 no 10000008 2000 555556 200 26.861 0.641
159 97310 uniform bitmapscan off 16 1 sync -1 32GB 1587 98897 no 10000008 9731604 555556 555556 10981.095 995.403
160 474 linear bitmapscan off 128 1 sync -1 4GB 17463 17937 no 10000008 47401 555556 2634 28.567 3.708
161 8092 linear indexscan off 16 1 sync -1 32GB 27244 35336 yes 10000008 809201 555556 44957 225.320 59.052
162 12138 uniform bitmapscan off 128 1 sync -1 4GB 30937 43075 no 10000008 1214532 555556 501622 3759.593 718.032
163 1599 cyclic_1 indexscan off 128 1 sync -1 4GB 30613 32212 yes 10000008 160230 555556 29071 2275.398 46.229
164 63 uniform indexscan off 128 1 sync -1 32GB 22798 22861 no 10000008 6200 555556 6158 737.824 4.102
165 711 cyclic bitmapscan off 0 1 sync -1 32GB 15700 16411 yes 10000008 71200 555556 4055 216.927 6.934
166 6 cyclic indexscan off 0 1 sync -1 32GB 20141 20147 no 10000008 700 555556 134 18.013 0.534
167 94 cyclic seqscan off 0 1 sync -1 32GB 16734 16828 no 10000008 9500 555556 622 2586.807 521.053
168 5395 linear_1 seqscan off 128 1 sync -1 32GB 20836 26231 no 10000008 539246 555556 50272 2631.244 531.851
169 1599 cyclic_25 bitmapscan off 0 1 sync -1 32GB 23743 25342 no 10000008 133427 555556 113541 7268.243 128.783
170 42 linear_10 seqscan off 128 1 sync -1 32GB 15169 15211 no 10000008 3952 555556 3912 2795.298 547.840
171 316 uniform bitmapscan off 128 1 sync -1 32GB 23847 24163 yes 10000008 31699 555556 30876 209.472 28.331
172 77310 linear_25 seqscan off 0 1 sync -1 32GB 1801 79111 yes 10000008 6535691 555556 555236 2837.265 588.160
173 37310 cyclic_1 bitmapscan off 16 1 sync -1 32GB 5854 43164 no 10000008 3730486 555556 227547 4460.545 400.999
174 2 uniform indexscan off 128 1 sync -1 32GB 24016 24018 yes 10000008 190 555556 190 24.258 0.611
175 1066 linear seqscan off 0 1 sync -1 4GB 11265 12331 no 10000008 106601 555556 5923 2571.890 479.424
176 3 linear_10 seqscan off 128 1 sync -1 4GB 30871 30874 no 10000008 259 555556 259 2641.001 440.521
177 1 cyclic_1 bitmapscan off 16 1 sync -1 32GB 3183 3184 no 10000008 98 555556 98 2.803 0.484
178 2398 linear_1 seqscan off 128 1 sync -1 4GB 20415 22813 no 10000008 239425 555556 33616 2610.073 468.608
179 94 cyclic_1 seqscan off 16 1 sync -1 32GB 20947 21041 no 10000008 9481 555556 7652 2602.516 511.936
180 42 cyclic_1 bitmapscan off 16 1 sync -1 4GB 4413 4455 yes 10000008 4200 555556 3831 61.028 2.725
181 316 linear_25 seqscan off 16 1 sync -1 4GB 31059 31375 no 10000008 28229 555556 27323 2616.426 454.355
182 3597 uniform seqscan off 16 1 sync -1 32GB 7657 11254 no 10000008 359294 555556 267870 2642.150 540.777
183 141 linear_1 seqscan off 16 1 sync -1 32GB 32088 32229 no 10000008 14064 555556 10322 2626.974 526.167
184 94 linear indexscan off 0 1 sync -1 32GB 31278 31372 yes 10000008 9401 555556 523 6.341 1.028
185 6 uniform seqscan off 16 1 sync -1 32GB 7022 7028 no 10000008 600 555556 600 2680.824 514.307
186 1599 linear_1 bitmapscan off 16 1 sync -1 32GB 10100 11699 no 10000008 159545 555556 28995 561.689 34.666
187 97310 cyclic_25 bitmapscan off 16 1 sync -1 4GB 1053 98363 no 10000008 7870140 555556 555554 10882.150 1635.071
188 37310 uniform indexscan off 16 1 sync -1 4GB 16908 54218 no 10000008 3731450 555556 555418 40230.063 2530.331
189 6 linear bitmapscan off 128 1 sync -1 32GB 22889 22895 no 10000008 601 555556 34 2.284 0.399
190 3597 linear_10 bitmapscan off 128 1 sync -1 4GB 3699 7296 no 10000008 255171 555556 117672 871.075 141.770
191 67310 cyclic_10 seqscan off 16 1 sync -1 32GB 835 68145 yes 10000008 6370829 555556 479785 2602.593 553.155
192 474 cyclic_1 indexscan off 128 1 sync -1 4GB 29732 30206 no 10000008 47479 555556 19999 2167.752 15.980
193 141 linear_25 seqscan off 128 1 sync -1 32GB 7189 7330 no 10000008 8571 555556 8463 2647.217 519.359
194 77310 uniform bitmapscan off 16 1 sync -1 32GB 8208 85518 no 10000008 7732210 555556 555556 10953.179 954.208
195 4 linear seqscan off 16 1 sync -1 32GB 2248 2252 no 10000008 401 555556 24 2611.787 540.367
196 94 cyclic_1 bitmapscan off 0 1 sync -1 4GB 2953 3047 yes 10000008 9521 555556 7647 553.122 5.020
197 1 linear_25 bitmapscan off 16 1 sync -1 32GB 3102 3103 no 10000008 62 555556 62 2.256 0.443
198 18207 linear_25 seqscan off 0 1 sync -1 4GB 1114 19321 no 10000008 1191607 555556 344821 2611.546 461.053
199 97310 uniform seqscan off 16 1 sync -1 4GB 385 97695 yes 10000008 9730999 555556 555556 2642.032 523.604
200 6 cyclic bitmapscan off 0 1 sync -1 32GB 31578 31584 yes 10000008 700 555556 133 21.471 0.546
201 8092 uniform bitmapscan off 16 1 sync -1 4GB 1707 9799 yes 10000008 808744 555556 433259 8349.808 561.899
202 141 linear_10 seqscan off 0 1 sync -1 4GB 15237 15378 no 10000008 13382 555556 12900 2632.965 459.083
203 47310 linear_10 seqscan off 128 1 sync -1 4GB 15477 62787 no 10000008 4702557 555556 444651 2638.802 490.258
204 77310 cyclic_1 indexscan off 128 1 sync -1 32GB 9619 86929 no 10000008 7730792 555556 449736 5604.831 1909.488
205 9 cyclic_1 bitmapscan off 0 1 sync -1 4GB 28579 28588 yes 10000008 880 555556 860 107.751 0.787
206 12138 cyclic_10 bitmapscan off 16 1 sync -1 32GB 5269 17407 no 10000008 1040616 555556 196536 3750.049 270.404
207 3597 cyclic_10 indexscan off 0 1 sync -1 4GB 16505 20102 no 10000008 348099 555556 167653 14357.670 159.012
208 67310 uniform bitmapscan off 16 1 sync -1 4GB 65 67375 no 10000008 6731682 555556 555556 10811.236 1541.343
209 2 cyclic_25 seqscan off 128 1 sync -1 32GB 25970 25972 no 10000008 184 555556 184 2609.701 537.592
210 63 cyclic_1 bitmapscan off 16 1 sync -1 32GB 18880 18943 yes 10000008 6200 555556 5355 89.422 5.628
211 94 linear_1 indexscan off 16 1 sync -1 32GB 27073 27167 yes 10000008 9355 555556 7599 920.640 5.005
212 211 uniform bitmapscan off 16 1 sync -1 32GB 3018 3229 yes 10000008 21080 555556 20718 260.189 17.969
213 316 linear_1 seqscan off 16 1 sync -1 4GB 6266 6582 no 10000008 31478 555556 16818 2593.424 471.227
214 2398 cyclic_25 indexscan off 16 1 sync -1 32GB 13675 16073 yes 10000008 173707 555556 136261 16458.459 99.347
215 47310 linear_10 bitmapscan off 16 1 sync -1 4GB 6685 53995 no 10000008 4579395 555556 400974 7770.749 669.703
216 6 linear indexscan off 0 1 sync -1 4GB 25569 25575 yes 10000008 600 555556 34 2.409 0.355
217 42 linear_1 indexscan off 128 1 sync -1 32GB 12113 12155 yes 10000008 4285 555556 3908 481.527 4.116
218 57310 linear_10 seqscan off 0 1 sync -1 4GB 2875 60185 no 10000008 5458280 555556 435415 2581.612 506.616
219 67310 linear_10 seqscan off 16 1 sync -1 4GB 13163 80473 yes 10000008 6676320 555556 537399 2631.316 500.751
220 42 linear_25 bitmapscan off 128 1 sync -1 32GB 18113 18155 no 10000008 3212 555556 3189 29.085 2.688
221 711 cyclic_10 indexscan off 128 1 sync -1 4GB 2280 2991 no 10000008 42889 555556 35957 4402.716 24.602
222 13 uniform indexscan off 16 1 sync -1 4GB 12627 12640 no 10000008 1306 555556 1302 158.641 0.835
223 474 linear_1 seqscan off 0 1 sync -1 4GB 15589 16063 no 10000008 47410 555556 20065 2617.766 474.541
224 47310 linear_10 indexscan off 128 1 sync -1 32GB 31716 79026 yes 10000008 4723864 555556 458822 36635.327 2261.221
225 94 linear_10 seqscan off 0 1 sync -1 4GB 14126 14220 no 10000008 8569 555556 8361 2570.145 479.210
226 97310 linear_10 indexscan off 16 1 sync -1 4GB 2535 99845 no 10000008 9055606 555556 555556 42635.469 5194.479
227 3597 cyclic_1 seqscan off 16 1 sync -1 4GB 28743 32340 no 10000008 359529 555556 40236 2654.214 437.001
228 6 linear_25 bitmapscan off 16 1 sync -1 4GB 21532 21538 no 10000008 511 555556 511 9.263 0.610
229 474 cyclic bitmapscan off 16 1 sync -1 4GB 2472 2946 yes 10000008 47500 555556 2733 52.862 3.797
230 4 linear_1 seqscan off 0 1 sync -1 4GB 13938 13942 no 10000008 443 555556 439 2603.931 451.598
231 94 linear_25 bitmapscan off 16 1 sync -1 4GB 31346 31440 no 10000008 8408 555556 8328 109.194 5.862
232 18207 cyclic_25 seqscan off 0 1 sync -1 32GB 16619 34826 yes 10000008 1531456 555556 426674 2642.412 566.818
233 37310 cyclic seqscan off 16 1 sync -1 32GB 8028 45338 yes 10000008 3731100 555556 207378 2594.530 550.910
234 2398 linear_10 seqscan off 16 1 sync -1 32GB 13356 15754 no 10000008 222324 555556 129946 2629.293 538.855
235 1 linear bitmapscan off 0 1 sync -1 32GB 16350 16351 no 10000008 101 555556 6 1.792 0.407
236 3597 uniform indexscan off 16 1 sync -1 4GB 14791 18388 no 10000008 360034 555556 268494 32206.110 192.446
237 57310 linear seqscan off 16 1 sync -1 32GB 32027 89337 no 10000008 5731001 555556 318390 2631.822 538.558
238 57310 linear_25 bitmapscan off 128 1 sync -1 32GB 1938 59248 no 10000008 4778319 555556 538313 4219.296 819.318
