22 1 linear_10 indexscan 0 1 io_uring 3 32GB 812 813 yes 10000008 10039 555556 7996 856.701 11.324
23 63 cyclic indexscan 0 1 worker 12 32GB 179 242 no 10000008 630100 555556 35100 652.952 244.575
24 19 linear_10 indexscan 0 1 io_uring 3 32GB 469 488 yes 10000008 189714 555556 30766 2635.608 106.385
25 42 linear indexscan 128 1 worker 3 4GB 48 90 yes 10000008 420001 555556 23334 146.240 99.955
26 691 linear_10 indexscan 16 1 worker 12 32GB 290 981 yes 10000008 6908910 555556 403107 8677.985 3691.367
27 9 cyclic_500 indexscan 0 1 sync 3 32GB 290 299 no 10000008 57974 555556 55032 5888.373 59.172
28 13 uniform indexscan 16 1 worker 12 4GB 624 637 yes 10000008 129949 555556 116493 1396.178 124.165
29 591 linear indexscan 128 1 worker 12 32GB 292 883 yes 10000008 5910001 555556 328334 2160.567 1345.185
30 191 cyclic_500 indexscan 0 1 sync 3 32GB 514 705 no 10000008 1274600 555556 502650 42022.700 1068.376
31 1 cyclic indexscan 16 1 worker 12 32GB 256 257 no 10000008 10100 555556 655 23.396 5.317
32 63 linear_100 indexscan 128 1 worker 3 4GB 473 536 yes 10000008 630073 555556 220890 6623.699 474.428
33 2 cyclic_500 indexscan 0 1 worker 12 32GB 192 194 no 10000008 11714 555556 11575 1242.983 14.077
34 541 cyclic_500 indexscan 16 1 worker 3 4GB 113 654 no 10000008 3504524 555556 554709 17295.137 6017.268
35 791 cyclic_500 indexscan 0 1 worker 12 32GB 136 927 no 10000008 5019454 555556 555542 45892.994 3674.000
36 741 linear indexscan 0 1 io_uring 3 4GB 33 774 yes 10000008 7410001 555556 411667 4504.099 1608.085
37 591 linear_100 indexscan 0 1 sync 3 4GB 269 860 yes 10000008 5872639 555556 503179 44570.251 3616.149
38 1 linear_100 indexscan 128 1 io_uring 3 32GB 892 893 yes 10000008 8554 555556 8330 61.967 11.793
39 241 linear indexscan 16 1 io_uring 3 4GB 686 927 yes 10000008 2410001 555556 133889 881.435 521.030
40 4 linear_10 indexscan 0 1 worker 3 32GB 97 101 yes 10000008 40068 555556 18670 1748.964 28.753
41 991 linear_500 indexscan 16 1 io_uring 3 32GB 7 998 no 10000008 6051799 555556 555556 11720.064 4637.507
42 3 uniform indexscan 0 1 io_uring 3 4GB 874 877 no 10000008 30136 555556 29324 3143.715 29.657
43 291 uniform indexscan 0 1 worker 3 32GB 110 401 no 10000008 2910735 555556 554425 44285.825 2275.935
44 691 cyclic_10 indexscan 128 1 io_uring 3 4GB 205 896 no 10000008 6910183 555556 404013 9696.651 4082.293
45 541 cyclic indexscan 128 1 worker 3 32GB 45 586 no 10000008 5410100 555556 300656 4732.288 2127.623
46 541 linear_10 indexscan 128 1 worker 3 4GB 402 943 yes 10000008 5410024 555556 320790 8425.799 2757.481
47 891 cyclic_10 indexscan 128 1 worker 3 4GB 93 984 no 10000008 8906987 555556 513347 10110.478 4975.010
48 4 cyclic indexscan 128 1 worker 12 32GB 189 193 no 10000008 40100 555556 2323 57.172 15.511
49 991 cyclic_1 indexscan 128 1 worker 12 32GB 4 995 no 10000008 9909942 555556 552631 10523.565 4248.046
50 341 cyclic_10 indexscan 16 1 worker 12 4GB 333 674 no 10000008 3410013 555556 209688 4283.797 1763.839
51 4 cyclic_500 indexscan 16 1 sync 3 32GB 418 422 no 10000008 27239 555556 26670 412.465 29.196
52 991 cyclic indexscan 128 1 io_uring 3 32GB 8 999 no 10000008 9910100 555556 550655 11543.368 3599.411
53 991 linear_10 indexscan 0 1 worker 12 32GB 1 992 no 10000008 9862550 555556 555544 48523.897 4745.222
54 141 uniform indexscan 0 1 io_uring 3 32GB 140 281 no 10000008 1411663 555556 519965 42719.979 1134.276
55 42 linear_1 indexscan 128 1 worker 3 32GB 659 701 yes 10000008 419930 555556 25345 678.935 198.125
56 441 linear_1 indexscan 0 1 io_uring 3 4GB 232 673 yes 10000008 4409964 555556 247020 20002.588 1854.699
57 9 linear_1 indexscan 16 1 sync 3 32GB 99 108 yes 10000008 90006 555556 7029 181.301 40.450
58 19 linear_1 indexscan 128 1 worker 12 4GB 312 331 yes 10000008 190216 555556 12571 234.810 86.040
59 691 uniform indexscan 16 1 worker 12 4GB 134 825 no 10000008 6910547 555556 555556 14616.522 10155.201
60 4 linear indexscan 128 1 io_uring 3 4GB 575 579 yes 10000008 40001 555556 2223 21.213 7.589
61 291 uniform indexscan 128 1 worker 12 32GB 132 423 no 10000008 2910365 555556 554399 7256.438 2406.418
62 441 uniform indexscan 16 1 sync 3 32GB 290 731 no 10000008 4409433 555556 555538 13315.356 3291.329
63 291 linear_1 indexscan 16 1 worker 3 32GB 674 965 yes 10000008 2909960 555556 163704 4348.558 1280.021
64 191 linear indexscan 128 1 worker 12 32GB 400 591 yes 10000008 1910001 555556 106112 703.016 394.565
65 28 linear_100 indexscan 16 1 worker 12 4GB 874 902 yes 10000008 242695 555556 129684 1656.133 184.025
66 491 linear indexscan 0 1 worker 3 32GB 129 620 yes 10000008 4910001 555556 272779 3226.889 1055.509
67 591 cyclic indexscan 16 1 io_uring 3 4GB 91 682 no 10000008 5910100 555556 328433 6612.881 2194.110
68 891 linear_500 indexscan 0 1 sync 3 32GB 64 955 no 10000008 5554799 555556 555555 46791.909 4043.261
69 2 linear indexscan 0 1 worker 12 32GB 793 795 yes 10000008 20001 555556 1112 20.241 5.479
70 441 linear_10 indexscan 0 1 worker 12 32GB 2 443 yes 10000008 4379437 555556 256166 21879.723 2236.725
71 391 cyclic_1 indexscan 128 1 worker 3 4GB 48 439 no 10000008 3910089 555556 219272 3655.762 1653.148
72 441 linear_100 indexscan 128 1 worker 12 4GB 21 462 yes 10000008 4106773 555556 357812 6784.452 3067.566
73 291 cyclic indexscan 16 1 sync 3 4GB 611 902 no 10000008 2910100 555556 161767 4361.825 1104.642
74 841 linear indexscan 128 1 io_uring 3 32GB 54 895 yes 10000008 8410001 555556 467224 3495.649 1492.368
75 691 cyclic_100 indexscan 128 1 io_uring 3 32GB 154 845 no 10000008 6857518 555556 545182 12035.712 5648.046
76 441 cyclic_10 indexscan 0 1 io_uring 3 4GB 532 973 no 10000008 4409977 555556 265070 17155.235 2181.847
77 591 linear_100 indexscan 16 1 io_uring 3 32GB 171 762 yes 10000008 5888554 555556 512921 13307.534 4538.994
78 941 uniform indexscan 16 1 worker 3 4GB 2 943 no 10000008 9410404 555556 555556 25763.596 13181.120
79 991 cyclic_10 indexscan 128 1 worker 3 4GB 7 998 no 10000008 9865103 555556 555553 10960.214 10226.543
80 1 uniform indexscan 0 1 worker 3 32GB 599 600 no 10000008 10075 555556 9996 1102.211 12.763
81 491 cyclic_1 indexscan 16 1 worker 3 4GB 118 609 no 10000008 4910164 555556 274788 4262.169 2143.525
82 641 linear_500 indexscan 0 1 worker 12 32GB 56 697 no 10000008 4089486 555556 555248 45224.375 3027.677
83 641 cyclic indexscan 16 1 sync 3 32GB 190 831 no 10000008 6410100 555556 356211 9553.252 3016.704
84 691 cyclic_10 indexscan 0 1 worker 3 32GB 70 761 no 10000008 6909898 555556 404104 26085.383 3522.429
85 491 cyclic_10 indexscan 16 1 sync 3 32GB 485 976 no 10000008 4909407 555556 292629 8372.816 2640.397
86 28 cyclic_1 indexscan 0 1 sync 3 4GB 922 950 no 10000008 279985 555556 17562 537.782 122.525
87 42 cyclic_100 indexscan 128 1 worker 3 4GB 491 533 no 10000008 420786 555556 191084 5956.902 320.174
88 13 cyclic_500 indexscan 16 1 worker 12 4GB 518 531 yes 10000008 88735 555556 82252 946.311 82.706
89 991 linear indexscan 16 1 sync 3 4GB 5 996 no 10000008 9910001 555556 550557 5955.978 4408.722
90 6 linear_10 indexscan 16 1 worker 3 4GB 192 198 yes 10000008 59954 555556 21678 657.397 35.484
91 841 linear_1 indexscan 16 1 worker 3 32GB 71 912 yes 10000008 8409946 555556 469261 12335.057 3754.251
92 241 cyclic indexscan 16 1 worker 3 32GB 517 758 no 10000008 2410100 555556 133989 2097.054 922.532
93 391 linear_1 indexscan 128 1 sync 3 4GB 476 867 yes 10000008 3909932 555556 219257 6044.231 1749.353
94 691 cyclic_100 indexscan 16 1 worker 12 32GB 262 953 no 10000008 6702161 555556 509930 11076.982 4530.564
95 991 cyclic_10 indexscan 16 1 worker 12 4GB 1 992 no 10000008 9862965 555556 555548 11957.136 10485.437
96 791 cyclic_500 indexscan 16 1 io_uring 3 32GB 19 810 no 10000008 4978734 555556 555527 11486.445 4428.214
97 691 cyclic_500 indexscan 128 1 io_uring 3 4GB 63 754 no 10000008 4414183 555556 555445 8905.008 6885.524
98 4 linear_10 indexscan 128 1 worker 3 32GB 845 849 yes 10000008 39766 555556 18651 582.244 29.749
99 3 cyclic indexscan 16 1 worker 3 4GB 914 917 no 10000008 30100 555556 1767 47.103 10.793
100 591 cyclic_10 indexscan 0 1 worker 12 4GB 175 766 no 10000008 5910382 555556 348559 22373.984 2967.447
101 42 linear_500 indexscan 16 1 worker 12 32GB 472 514 yes 10000008 285801 555556 225046 2823.364 279.900
102 591 linear_100 indexscan 128 1 worker 3 4GB 212 803 yes 10000008 5894224 555556 516648 14220.609 5228.502
103 741 cyclic_10 indexscan 16 1 sync 3 4GB 97 838 no 10000008 7409611 555556 431814 11776.727 3781.192
104 94 cyclic indexscan 16 1 worker 12 32GB 896 990 no 10000008 940100 555556 52322 897.649 362.077
105 991 cyclic_1 indexscan 0 1 sync 3 32GB 8 999 no 10000008 9909112 555556 552103 10256.162 5068.260
106 541 linear_1 indexscan 16 1 io_uring 3 4GB 37 578 yes 10000008 5409967 555556 302566 7541.828 2504.390
107 691 cyclic_10 indexscan 0 1 worker 12 4GB 267 958 no 10000008 6910094 555556 404094 25710.687 3410.027
108 241 cyclic indexscan 16 1 io_uring 3 4GB 288 529 no 10000008 2410100 555556 133989 2696.028 881.709
109 13 linear_10 indexscan 0 1 worker 12 4GB 787 800 yes 10000008 129873 555556 27242 2332.106 71.964
110 641 linear_100 indexscan 128 1 worker 12 32GB 357 998 yes 10000008 6021953 555556 458563 8975.686 4819.827
111 241 linear_500 indexscan 16 1 worker 3 4GB 537 778 no 10000008 1578039 555556 523509 14988.531 3284.781
112 63 uniform indexscan 0 1 worker 12 4GB 693 756 no 10000008 629218 555556 383332 38029.852 561.720
113 491 linear_100 indexscan 0 1 io_uring 3 4GB 353 844 yes 10000008 4884401 555556 455279 39805.371 2958.999
114 541 cyclic_500 indexscan 128 1 worker 3 4GB 455 996 no 10000008 3335101 555556 553068 17241.525 4779.388
115 491 linear_100 indexscan 16 1 sync 3 4GB 401 892 yes 10000008 4837937 555556 433287 11666.865 3011.217
116 2 cyclic_10 indexscan 16 1 worker 12 32GB 739 741 no 10000008 20570 555556 13234 175.131 17.727
117 6 linear indexscan 0 1 worker 3 4GB 606 612 yes 10000008 60001 555556 3334 50.248 12.232
118 341 linear indexscan 0 1 sync 3 32GB 546 887 yes 10000008 3410001 555556 189445 2322.620 735.453
119 2 cyclic_100 indexscan 0 1 sync 3 32GB 695 697 no 10000008 19960 555556 19040 2042.537 22.038
120 391 uniform indexscan 0 1 io_uring 3 4GB 300 691 no 10000008 3909829 555556 555475 46166.491 5119.213
121 291 cyclic_1 indexscan 16 1 worker 3 4GB 509 800 no 10000008 2910052 555556 163740 2534.150 1275.975
122 6 cyclic_100 indexscan 128 1 worker 3 4GB 905 911 no 10000008 49254 555556 42177 1580.793 44.453
123 391 cyclic_100 indexscan 16 1 sync 3 4GB 337 728 no 10000008 3910663 555556 418559 9959.286 2467.288
124 241 linear_10 indexscan 128 1 worker 12 32GB 144 385 yes 10000008 2409829 555556 154069 3119.295 1351.292
125 691 cyclic indexscan 16 1 worker 12 32GB 109 800 no 10000008 6910100 555556 383989 6643.193 2605.538
126 2 cyclic indexscan 0 1 worker 3 4GB 944 946 no 10000008 20100 555556 1211 73.051 7.242
127 241 linear_10 indexscan 128 1 worker 3 4GB 358 599 yes 10000008 2410276 555556 154183 4074.175 1289.206
128 691 linear_100 indexscan 128 1 sync 3 32GB 211 902 no 10000008 6816593 555556 533329 15140.857 4233.568
129 63 linear_1 indexscan 16 1 worker 12 32GB 627 690 yes 10000008 630049 555556 37020 738.879 291.721
130 791 cyclic_100 indexscan 0 1 sync 3 4GB 46 837 no 10000008 7677581 555556 548627 47768.088 8121.044
131 491 linear_10 indexscan 0 1 sync 3 4GB 295 786 yes 10000008 4909934 555556 293046 25244.140 2395.689
132 3 cyclic_1 indexscan 128 1 io_uring 3 32GB 272 275 no 10000008 29979 555556 3685 57.681 14.819
133 341 cyclic_10 indexscan 16 1 sync 3 4GB 261 602 no 10000008 3409769 555556 209695 5586.789 1744.383
134 641 cyclic_100 indexscan 128 1 sync 3 32GB 125 766 no 10000008 6356759 555556 521992 14722.060 4041.935
135 891 cyclic_100 indexscan 16 1 io_uring 3 32GB 63 954 no 10000008 8539123 555556 555532 15873.649 6832.685
136 94 cyclic_10 indexscan 128 1 io_uring 3 32GB 312 406 no 10000008 939779 555556 72559 1405.797 482.928
137 841 cyclic indexscan 16 1 worker 3 4GB 129 970 no 10000008 8410100 555556 467322 7291.439 3292.085
138 2 linear_10 indexscan 128 1 worker 3 32GB 804 806 yes 10000008 20202 555556 13138 463.250 18.457
139 791 cyclic_1 indexscan 128 1 worker 3 32GB 166 957 no 10000008 7909933 555556 441498 7458.861 3404.602
140 291 linear_1 indexscan 128 1 io_uring 3 4GB 336 627 yes 10000008 2909990 555556 163683 4011.712 1329.707
141 441 linear indexscan 16 1 worker 12 32GB 139 580 yes 10000008 4410001 555556 245001 1206.958 1024.467
142 3 cyclic_100 indexscan 0 1 worker 12 4GB 445 448 no 10000008 30007 555556 27968 3017.288 27.839
143 341 cyclic_1 indexscan 128 1 worker 12 32GB 302 643 no 10000008 3409830 555556 191455 3594.052 1508.923
144 3 cyclic_500 indexscan 0 1 worker 3 32GB 402 405 no 10000008 20346 555556 19960 2134.172 22.771
145 191 cyclic_1 indexscan 16 1 sync 3 32GB 753 944 no 10000008 1910080 555556 108105 2859.227 836.942
146 19 cyclic_1 indexscan 16 1 io_uring 3 4GB 780 799 yes 10000008 189860 555556 12564 255.527 79.552
147 791 cyclic_10 indexscan 16 1 worker 3 32GB 80 871 no 10000008 7909964 555556 459685 9642.045 4195.203
148 291 cyclic_1 indexscan 16 1 sync 3 4GB 188 479 no 10000008 2910031 555556 163711 4356.643 1289.908
149 6 uniform indexscan 0 1 worker 3 32GB 347 353 no 10000008 59930 555556 56985 6118.344 61.953
150 791 linear indexscan 16 1 io_uring 3 4GB 90 881 yes 10000008 7910001 555556 439446 2970.630 1377.778
151 491 cyclic_1 indexscan 128 1 worker 3 32GB 271 762 no 10000008 4910112 555556 274831 4651.006 2072.278
152 241 linear indexscan 16 1 sync 3 4GB 200 441 yes 10000008 2410001 555556 133889 1527.956 523.673
153 541 cyclic_1 indexscan 128 1 sync 3 4GB 281 822 no 10000008 5409922 555556 302570 8652.611 2263.684
154 28 cyclic_100 indexscan 16 1 worker 12 4GB 163 191 no 10000008 268475 555556 148014 1912.406 220.643
155 991 cyclic indexscan 128 1 io_uring 3 4GB 3 994 no 10000008 9910100 555556 550656 11597.692 9649.010
156 1 linear indexscan 16 1 worker 12 32GB 367 368 yes 10000008 10001 555556 557 7.080 3.316
157 891 cyclic_10 indexscan 128 1 io_uring 3 32GB 92 983 no 10000008 8907640 555556 513734 12483.307 5433.012
158 891 cyclic_10 indexscan 16 1 worker 3 32GB 14 905 no 10000008 8906488 555556 512559 10730.476 5118.424
159 1 linear_100 indexscan 0 1 sync 3 32GB 982 983 yes 10000008 5665 555556 5521 604.863 8.097
160 2 cyclic_1 indexscan 128 1 sync 3 32GB 969 971 no 10000008 19781 555556 3122 69.398 11.911
161 291 cyclic_500 indexscan 0 1 sync 3 4GB 665 956 no 10000008 1719797 555556 519793 42631.499 2117.081
162 191 cyclic_1 indexscan 16 1 io_uring 3 4GB 497 688 no 10000008 1910007 555556 108124 2127.836 782.861
163 9 uniform indexscan 0 1 worker 3 4GB 266 275 yes 10000008 90131 555556 83562 9046.827 83.236
164 63 linear_100 indexscan 128 1 sync 3 4GB 801 864 yes 10000008 598747 555556 196681 3367.780 411.964
165 4 uniform indexscan 0 1 worker 12 4GB 708 712 no 10000008 39806 555556 38522 4157.050 38.054
166 341 cyclic_500 indexscan 16 1 worker 3 32GB 425 766 no 10000008 2265889 555556 547643 15647.574 1740.861
167 19 uniform indexscan 0 1 worker 12 4GB 939 958 yes 10000008 189903 555556 162139 17545.447 182.154
168 541 cyclic_500 indexscan 0 1 worker 12 4GB 318 859 no 10000008 3532192 555556 554895 45359.452 4380.564
169 9 linear_10 indexscan 16 1 worker 12 32GB 429 438 yes 10000008 89411 555556 24477 327.068 57.352
170 19 linear indexscan 128 1 io_uring 3 32GB 352 371 yes 10000008 190001 555556 10557 87.327 46.336
171 991 linear_100 indexscan 0 1 io_uring 3 32GB 7 998 no 10000008 9156420 555556 555556 49231.080 5551.492
172 19 linear_10 indexscan 0 1 sync 3 32GB 423 442 yes 10000008 189638 555556 30672 2629.396 107.718
173 141 cyclic_500 indexscan 128 1 sync 3 4GB 321 462 no 10000008 944921 555556 457497 7580.272 781.305
174 591 cyclic indexscan 16 1 worker 12 32GB 275 866 no 10000008 5910100 555556 328434 5666.590 2235.559
175 19 linear_10 indexscan 0 1 worker 3 32GB 442 461 yes 10000008 189799 555556 30679 2635.302 108.326
176 3 cyclic_1 indexscan 16 1 worker 12 4GB 852 855 no 10000008 29798 555556 3648 63.787 12.706
177 641 cyclic indexscan 128 1 worker 3 4GB 85 726 no 10000008 6410100 555556 356211 5519.126 2473.152
178 591 cyclic_500 indexscan 0 1 worker 3 4GB 306 897 no 10000008 3821973 555556 555155 45466.694 4763.452
179 63 cyclic_500 indexscan 128 1 worker 12 32GB 779 842 no 10000008 375310 555556 269739 2855.591 365.263
180 341 uniform indexscan 16 1 worker 3 4GB 413 754 no 10000008 3410105 555556 555247 17784.896 5438.872
181 28 linear_10 indexscan 16 1 io_uring 3 4GB 379 407 yes 10000008 280056 555556 35855 666.727 167.309
182 19 cyclic_1 indexscan 0 1 worker 12 32GB 477 496 yes 10000008 189903 555556 12568 455.665 88.155
183 94 linear_10 indexscan 16 1 io_uring 3 4GB 570 664 yes 10000008 940278 555556 72393 1731.515 541.432
184 591 cyclic_500 indexscan 128 1 worker 3 32GB 44 635 no 10000008 3743539 555556 554776 16986.542 2942.420
185 42 cyclic_500 indexscan 16 1 worker 3 4GB 366 408 no 10000008 282514 555556 222495 8295.830 273.661
186 691 cyclic_500 indexscan 0 1 worker 12 4GB 115 806 no 10000008 4453643 555556 555493 46521.634 5433.409
187 9 linear_1 indexscan 0 1 worker 12 4GB 664 673 yes 10000008 89881 555556 7006 574.893 37.533
188 2 uniform indexscan 16 1 sync 3 4GB 681 683 no 10000008 20145 555556 19807 315.229 19.565
189 141 linear indexscan 128 1 worker 3 4GB 41 182 yes 10000008 1410001 555556 78335 479.966 330.164
190 3 cyclic_1 indexscan 128 1 sync 3 32GB 433 436 no 10000008 30024 555556 3689 87.181 15.669
191 4 linear_100 indexscan 0 1 io_uring 3 4GB 56 60 yes 10000008 28957 555556 26035 2807.346 27.916
192 641 cyclic indexscan 128 1 sync 3 4GB 268 909 no 10000008 6410100 555556 356211 9824.760 2469.099
193 291 cyclic_1 indexscan 128 1 worker 12 32GB 33 324 no 10000008 2910149 555556 163685 2884.675 1262.762
194 28 linear indexscan 16 1 sync 3 32GB 525 553 yes 10000008 280001 555556 15557 194.409 63.824
195 2 cyclic_100 indexscan 16 1 worker 12 32GB 14 16 no 10000008 11111 555556 10575 124.341 13.716
196 391 cyclic_100 indexscan 16 1 sync 3 32GB 251 642 no 10000008 3909031 555556 417613 9901.438 2504.813
197 641 linear indexscan 128 1 worker 3 4GB 232 873 yes 10000008 6410001 555556 356112 2067.290 1446.504
198 19 cyclic indexscan 0 1 worker 3 4GB 325 344 yes 10000008 190100 555556 10656 227.154 73.968
199 13 cyclic indexscan 128 1 sync 3 4GB 321 334 yes 10000008 130100 555556 7322 207.486 49.949
200 691 cyclic indexscan 0 1 sync 3 4GB 201 892 no 10000008 6910100 555556 383989 6873.002 2614.303
201 491 linear_500 indexscan 128 1 worker 3 4GB 348 839 no 10000008 3220524 555556 554350 17324.061 4746.378
202 141 linear indexscan 0 1 sync 3 32GB 855 996 yes 10000008 1410001 555556 78335 909.605 311.035
203 791 cyclic_100 indexscan 128 1 sync 3 4GB 1 792 no 10000008 7509576 555556 534669 16061.422 5304.825
204 891 cyclic_1 indexscan 128 1 io_uring 3 32GB 86 977 no 10000008 8910119 555556 497077 9941.108 3698.368
205 591 cyclic_100 indexscan 0 1 worker 12 4GB 217 808 no 10000008 5894202 555556 516075 44627.411 4404.998
206 1 uniform indexscan 128 1 sync 3 32GB 958 959 no 10000008 10086 555556 10002 172.116 12.319
207 891 cyclic indexscan 128 1 worker 3 4GB 10 901 no 10000008 8910100 555556 495100 8085.402 3393.689
208 541 linear_1 indexscan 0 1 worker 12 32GB 370 911 yes 10000008 5410020 555556 302552 24313.624 2366.526
209 391 cyclic indexscan 16 1 worker 3 4GB 172 563 no 10000008 3910100 555556 217322 3315.240 1507.394
210 6 linear_100 indexscan 128 1 worker 3 4GB 785 791 yes 10000008 59348 555556 51460 1911.535 53.646
211 641 linear_1 indexscan 0 1 sync 3 4GB 140 781 yes 10000008 6409810 555556 358109 29606.669 2712.004
212 841 linear_1 indexscan 128 1 worker 12 4GB 43 884 yes 10000008 8409909 555556 469225 9934.659 3652.694
213 391 cyclic indexscan 16 1 io_uring 3 4GB 67 458 no 10000008 3910100 555556 217322 4342.368 1417.069
214 241 cyclic_1 indexscan 0 1 worker 3 4GB 616 857 no 10000008 2409934 555556 135915 2670.321 1144.555
215 491 linear_100 indexscan 128 1 worker 3 4GB 144 635 yes 10000008 4876885 555556 450464 12261.428 3839.694
216 841 linear_10 indexscan 16 1 sync 3 4GB 13 854 yes 10000008 8405490 555556 484425 14003.088 4259.926
217 4 cyclic indexscan 16 1 io_uring 3 32GB 974 978 no 10000008 40100 555556 2322 63.728 15.938
218 941 cyclic_10 indexscan 0 1 worker 12 32GB 7 948 no 10000008 9395988 555556 536822 34076.117 4773.482
219 63 uniform indexscan 128 1 io_uring 3 32GB 500 563 no 10000008 630490 555556 383442 2832.808 573.359
220 441 cyclic_1 indexscan 128 1 sync 3 32GB 64 505 no 10000008 4409973 555556 247012 7195.916 1946.095
221 691 cyclic_100 indexscan 0 1 io_uring 3 4GB 217 908 no 10000008 6807783 555556 531010 45746.676 4852.885
222 691 cyclic_100 indexscan 16 1 io_uring 3 4GB 15 706 no 10000008 6581104 555556 492955 13006.420 5165.732
223 591 cyclic indexscan 128 1 worker 3 4GB 407 998 no 10000008 5910100 555556 328433 5259.452 2614.755
224 6 cyclic_100 indexscan 16 1 io_uring 3 4GB 359 365 no 10000008 60101 555556 52280 633.931 61.949
225 541 cyclic_100 indexscan 16 1 sync 3 4GB 401 942 no 10000008 5237037 555556 433947 11839.934 3213.717
226 441 linear_500 indexscan 0 1 sync 3 32GB 132 573 no 10000008 2857285 555556 552167 44303.987 2210.058
227 42 cyclic_1 indexscan 128 1 sync 3 4GB 821 863 no 10000008 420049 555556 25343 678.156 180.441
228 141 linear_1 indexscan 0 1 io_uring 3 4GB 760 901 yes 10000008 1409808 555556 80343 6510.972 605.708
229 441 linear_500 indexscan 128 1 io_uring 3 32GB 165 606 no 10000008 2891618 555556 552867 6317.126 2859.726
230 741 linear_500 indexscan 16 1 io_uring 3 32GB 23 764 no 10000008 4679752 555556 555481 10680.367 3565.722
231 9 linear_100 indexscan 0 1 io_uring 3 4GB 146 155 yes 10000008 84314 555556 67785 7260.501 69.657
232 94 linear_1 indexscan 0 1 worker 12 4GB 310 404 yes 10000008 939928 555556 54234 4377.090 398.465
233 391 cyclic indexscan 128 1 sync 3 4GB 444 835 no 10000008 3910100 555556 217322 6163.099 1514.451
234 791 cyclic_1 indexscan 16 1 worker 3 4GB 186 977 no 10000008 7910115 555556 441495 6671.891 3471.184
235 3 cyclic indexscan 0 1 worker 12 4GB 952 955 no 10000008 30100 555556 1767 84.434 9.768
236 841 cyclic_1 indexscan 16 1 worker 12 4GB 77 918 no 10000008 8410083 555556 469265 8089.452 3710.945
237 491 cyclic_1 indexscan 16 1 sync 3 32GB 200 691 no 10000008 4909925 555556 274801 7125.809 2206.122
238 941 linear_10 indexscan 128 1 sync 3 32GB 1 942 no 10000008 9374969 555556 533475 16173.134 4787.384
239 741 uniform indexscan 16 1 sync 3 32GB 162 903 no 10000008 7410230 555556 555556 14857.533 5504.361
240 341 linear_500 indexscan 16 1 worker 3 4GB 145 486 no 10000008 2191210 555556 543361 15691.457 3824.376
241 4 linear_1 indexscan 0 1 sync 3 32GB 686 690 yes 10000008 39997 555556 4243 357.100 19.784
242 191 linear_100 indexscan 0 1 worker 12 4GB 466 657 yes 10000008 1910048 555556 308373 26547.540 1243.248
243 491 linear_100 indexscan 0 1 sync 3 4GB 329 820 yes 10000008 4894985 555556 462718 40559.187 3080.473
244 2 linear indexscan 16 1 io_uring 3 4GB 287 289 yes 10000008 20001 555556 1112 11.555 4.284
245 491 linear_1 indexscan 128 1 sync 3 4GB 305 796 yes 10000008 4909973 555556 274776 7466.267 2054.879
