0.000899999280000576	0.0161999870400104	5.467	0.386
0.0018699985040012	0.0332999733600213	10.17	0.501
0.00285999771200183	0.0509399592480326	14.742	0.431
0.00401999678400257	0.0719999424000461	20.656	0.53
0.00634999492000406	0.112859909712072	31.61	0.51
0.00897999281600575	0.158219873424101	44.183	1.114
0.0129099896720083	0.226079819136145	63.249	0.811
0.0192599845920123	0.32867973705621	91.699	1.091
0.0284999772000182	0.478979616816307	134.365	1.509
0.0411599670720263	0.668339465328428	184.879	1.963
0.0626199499040401	0.976139219088625	271.422	3.101
0.0939999248000602	1.35701891438487	369.913	4.047
0.14041988766409	1.84409852472118	496.129	5.802
0.211929830456136	2.42531805974555	625.537	10.789
0.315509747592202	3.01985758411393	735.302	11.569
0.472769621784303	3.60881711294631	813.592	19.249
0.710239431808455	4.12433670053064	850.453	21.834
1.06077915137668	4.62671629862696	890.917	30.421
1.59760872191302	5.18417585265932	902.224	45.349
2.39602808317753	6.03719517024386	944.697	65.59
3.5985771211383	7.23059421552463	992.691	96.434
5.39633568293145	9.01547278762177	1074.685	141.351
8.09818352145318	11.7205106235915	1211.665	205.911
12.1361302910958	15.7714073828741	1391.59	292.102
18.2110054311957	21.836322530942	1668.906	438.336
27.3119281504575	30.9452152438278	2065.484	653.666
37.3072701541839	40.9404272476582	2432.393	930.832
47.3104321516543	50.9478792416966	2865.917	1190.894
57.3087241530207	60.964331228535	3298.599	1440.931
67.3126161499071	70.9473032421574	3852.574	1629.413
77.3138481489215	80.9273952580838	4186.469	1956.59
87.3120501503599	90.9724672220262	4618.575	2309.158
97.0265823787341	99.3511005191196	4972.219	3909.688
